date,VN30,VNAllshare,VNMidcap,VNSmallcap
2023-02-02,1093.48,1037.63,1347.06,1121.03
2023-02-03,1085.7,1030.98,1337.47,1125.63
2023-02-06,1094.37,1039.28,1350.29,1129.18
2023-02-07,1069.5,1016.69,1321.54,1111.75
2023-02-08,1073.38,1019.98,1323.73,1118.04
2023-02-09,1059.91,1012.09,1324.23,1123.27
2023-02-10,1048.74,1000.57,1307.05,1108.44
2023-02-13,1040.4,985.24,1269.3,1075.18
2023-02-14,1034.93,983.94,1276.36,1084.28
2023-02-15,1043.34,993.16,1289.28,1103.36
2023-02-16,1055.26,1005.31,1307.14,1118.54
2023-02-17,1053.72,1005.48,1312.23,1119.28
2023-02-20,1087.36,1036.41,1350.28,1150.36
2023-02-21,1080.9,1031.35,1343.8,1154.77
2023-02-22,1051.08,1003.01,1304.04,1132.28
2023-02-23,1050.95,1002.73,1303.08,1132.36
2023-02-24,1030.42,984.15,1279.5,1118.79
2023-02-27,1011.46,963.06,1242.52,1095.14
2023-02-28,1014.96,966.19,1247.31,1094.31
2023-03-01,1034.43,984.36,1270.54,1112.47
2023-03-02,1028.73,980.79,1272.13,1107.16
2023-03-03,1013.35,966.54,1252.15,1099.13
2023-03-06,1014.26,969.58,1262.98,1102.03
2023-03-07,1027.16,980.24,1274.07,1107.0
2023-03-08,1040.59,993.44,1293.55,1118.7
2023-03-09,1050.28,1001.6,1302.02,1124.25
2023-03-10,1047.2,997.73,1294.81,1117.74
2023-03-13,1050.07,997.01,1285.9,1108.46
2023-03-14,1037.35,983.2,1263.4,1090.64
2023-03-15,1064.38,1009.38,1298.68,1120.66
2023-03-16,1046.99,994.24,1282.65,1106.09
2023-03-17,1047.71,995.49,1285.74,1108.33
2023-03-20,1024.5,974.51,1259.62,1091.65
2023-03-21,1035.04,984.15,1271.97,1099.4
2023-03-22,1043.14,989.4,1272.73,1100.44
2023-03-23,1046.6,993.84,1283.58,1100.95
2023-03-24,1051.42,998.41,1289.84,1105.46
2023-03-27,1056.45,1004.17,1299.44,1114.84
2023-03-28,1058.82,1005.49,1298.19,1116.7
2023-03-29,1061.45,1007.52,1299.41,1118.99
2023-03-30,1067.24,1010.53,1296.88,1118.32
2023-03-31,1073.68,1016.81,1306.25,1123.11
2023-04-03,1088.72,1033.54,1334.86,1143.88
2023-04-04,1088.34,1037.08,1348.41,1157.93
2023-04-05,1089.83,1040.46,1356.19,1169.97
2023-04-06,1078.86,1029.0,1336.47,1162.25
2023-04-07,1078.88,1030.22,1340.05,1168.96
2023-04-10,1077.41,1029.86,1343.06,1167.88
2023-04-11,1081.71,1035.14,1351.85,1179.21
2023-04-12,1080.69,1035.95,1357.47,1183.09
2023-04-13,1074.67,1030.65,1352.44,1175.36
2023-04-14,1063.43,1018.24,1332.54,1156.89
2023-04-17,1065.02,1019.93,1335.34,1158.5
2023-04-18,1064.55,1021.11,1338.9,1169.75
2023-04-19,1056.14,1012.75,1326.52,1161.89
2023-04-20,1053.61,1011.67,1327.05,1167.63
2023-04-21,1046.18,1005.69,1320.15,1169.2
2023-04-24,1046.17,1004.67,1314.14,1173.37
2023-04-25,1037.04,996.53,1303.75,1169.42
2023-04-26,1045.24,1004.29,1313.43,1178.9
2023-04-27,1041.54,1003.75,1320.9,1181.46
2023-04-28,1051.43,1013.89,1337.6,1188.22
2023-05-04,1039.64,1006.26,1334.09,1195.66
2023-05-05,1038.46,1005.1,1332.64,1193.72
2023-05-08,1049.72,1014.81,1343.47,1200.38
2023-05-09,1049.67,1015.83,1347.15,1204.59
2023-05-10,1054.99,1022.91,1360.83,1218.56
2023-05-11,1054.93,1023.56,1362.64,1223.43
2023-05-12,1066.44,1032.57,1369.63,1229.72
2023-05-15,1070.9,1032.32,1357.57,1222.99
2023-05-16,1069.64,1031.85,1358.34,1225.93
2023-05-17,1062.1,1024.01,1344.39,1223.76
2023-05-18,1070.76,1029.82,1346.19,1224.39
2023-05-19,1068.84,1030.31,1353.47,1226.51
2023-05-22,1073.74,1037.48,1369.01,1239.42
2023-05-23,1068.05,1033.61,1367.55,1239.12
2023-05-24,1061.55,1028.36,1360.12,1245.76
2023-05-25,1062.15,1028.25,1357.78,1246.11
2023-05-26,1060.81,1029.58,1365.19,1255.51
2023-05-29,1069.77,1040.9,1385.39,1278.94
2023-05-30,1071.82,1044.64,1394.04,1288.91
2023-05-31,1066.33,1042.2,1395.63,1299.35
2023-06-01,1068.09,1047.3,1411.65,1308.45
2023-06-02,1086.96,1062.92,1429.54,1308.35
2023-06-05,1091.08,1066.09,1432.36,1308.3
2023-06-06,1102.32,1077.29,1449.22,1318.03
2023-06-07,1105.68,1082.2,1458.07,1333.4
2023-06-08,1092.46,1067.0,1429.82,1318.53
2023-06-09,1100.85,1076.51,1448.1,1324.73
2023-06-12,1109.63,1084.56,1456.71,1336.83
2023-06-13,1115.39,1088.52,1456.2,1345.24
2023-06-14,1110.6,1082.53,1446.4,1330.07
2023-06-15,1108.57,1080.83,1446.48,1322.38
2023-06-16,1109.06,1081.15,1447.08,1320.36
2023-06-19,1098.94,1074.05,1446.1,1310.37
2023-06-20,1104.27,1082.41,1464.57,1328.26
2023-06-21,1112.07,1091.71,1480.07,1346.91
2023-06-22,1117.6,1098.79,1494.86,1354.38
2023-06-23,1126.76,1105.73,1499.51,1357.66
2023-06-26,1131.23,1107.85,1498.48,1350.29
2023-06-27,1134.41,1109.76,1497.27,1353.63
2023-06-28,1141.12,1113.73,1497.4,1349.7
2023-06-29,1125.29,1096.76,1470.4,1327.59
2023-06-30,1123.13,1096.12,1474.22,1325.74
2023-07-03,1123.37,1097.85,1480.02,1331.39
2023-07-04,1128.0,1105.59,1498.56,1345.95
2023-07-05,1129.76,1107.09,1499.4,1349.43
2023-07-06,1119.44,1098.96,1493.35,1340.52
2023-07-07,1129.43,1109.39,1509.66,1352.63
2023-07-10,1143.16,1121.97,1524.15,1368.01
2023-07-11,1146.67,1125.04,1528.2,1368.02
2023-07-12,1146.54,1124.51,1526.74,1366.16
2023-07-13,1156.11,1136.56,1551.19,1379.93
2023-07-14,1160.59,1141.2,1558.26,1385.49
2023-07-17,1164.58,1146.54,1569.33,1393.39
2023-07-18,1166.82,1148.58,1573.58,1388.53
2023-07-19,1165.19,1145.86,1567.0,1383.68
2023-07-20,1168.26,1149.75,1574.67,1389.28
2023-07-21,1186.6,1166.64,1597.77,1398.1
2023-07-24,1193.14,1174.68,1611.91,1413.69
2023-07-25,1198.01,1177.66,1613.35,1407.69
2023-07-26,1201.43,1181.2,1620.17,1406.5
2023-07-27,1199.68,1181.26,1626.46,1403.1
2023-07-28,1212.45,1193.59,1643.78,1414.22
2023-07-31,1230.81,1206.52,1649.92,1418.37
2023-08-01,1222.18,1197.26,1636.92,1398.85
2023-08-02,1221.32,1201.25,1654.82,1409.65
2023-08-03,1210.8,1193.88,1650.66,1410.58
2023-08-04,1231.42,1212.46,1673.31,1427.44
2023-08-07,1250.68,1228.58,1687.79,1439.75
2023-08-08,1247.81,1225.88,1682.66,1442.4
2023-08-09,1239.84,1219.56,1675.17,1448.13
2023-08-10,1226.2,1205.94,1656.27,1430.16
2023-08-11,1240.77,1217.89,1669.43,1428.19
2023-08-14,1243.43,1225.71,1695.84,1445.21
2023-08-15,1241.24,1223.73,1690.92,1451.99
2023-08-16,1256.95,1234.85,1696.37,1448.43
2023-08-17,1247.82,1226.14,1685.81,1436.44
2023-08-18,1190.1,1165.4,1590.31,1358.92
2023-08-21,1190.32,1165.53,1595.01,1343.43
2023-08-22,1193.51,1172.12,1614.46,1356.09
2023-08-23,1182.97,1163.54,1605.4,1357.19
2023-08-24,1201.88,1184.99,1645.81,1378.81
2023-08-25,1193.93,1181.77,1656.71,1376.63
2023-08-28,1213.4,1202.19,1692.13,1390.96
2023-08-29,1215.47,1205.57,1700.41,1398.12
2023-08-30,1225.56,1218.21,1727.37,1412.42
2023-08-31,1234.53,1230.85,1755.97,1433.37
2023-09-05,1244.64,1240.45,1767.57,1446.16
2023-09-06,1260.03,1255.27,1787.07,1462.85
2023-09-07,1255.22,1253.36,1790.64,1472.24
2023-09-08,1249.14,1252.51,1804.48,1479.71
2023-09-11,1230.71,1231.85,1769.15,1449.39
2023-09-12,1255.83,1257.81,1810.77,1474.96
2023-09-13,1247.95,1251.14,1802.97,1474.58
2023-09-14,1234.06,1235.28,1774.72,1452.21
2023-09-15,1238.81,1238.35,1775.22,1449.95
2023-09-18,1223.7,1224.23,1757.15,1437.38
2023-09-19,1225.5,1227.01,1764.76,1439.42
2023-09-20,1234.57,1243.09,1808.51,1468.16
2023-09-21,1219.19,1227.63,1780.84,1466.53
2023-09-22,1197.69,1198.98,1716.81,1429.2
2023-09-25,1159.94,1151.78,1620.78,1362.22
2023-09-26,1153.37,1140.57,1592.41,1338.41
2023-09-27,1168.6,1161.58,1642.41,1362.02
2023-09-28,1164.45,1158.31,1639.87,1360.9
2023-09-29,1166.26,1160.57,1644.08,1365.24
2023-10-02,1167.13,1162.99,1652.05,1370.41
2023-10-03,1130.89,1122.49,1579.95,1321.58
2023-10-04,1138.54,1134.66,1611.97,1338.29
2023-10-05,1124.48,1120.32,1589.46,1324.48
2023-10-06,1139.78,1137.48,1621.98,1339.52
2023-10-09,1150.37,1150.17,1647.6,1353.33
2023-10-10,1160.28,1156.82,1645.23,1364.03
2023-10-11,1167.29,1166.69,1668.86,1376.19
2023-10-12,1165.49,1166.01,1671.56,1375.82
2023-10-13,1166.66,1168.95,1683.31,1374.24
2023-10-16,1153.21,1153.95,1656.52,1356.68
2023-10-17,1141.03,1131.88,1591.53,1330.61
2023-10-18,1125.56,1114.05,1563.78,1291.14
2023-10-19,1104.89,1094.35,1539.49,1265.75
2023-10-20,1123.69,1117.68,1588.02,1294.0
2023-10-23,1106.85,1102.38,1569.33,1282.26
2023-10-24,1117.12,1114.63,1595.09,1291.68
2023-10-25,1113.32,1109.99,1585.71,1285.91
2023-10-26,1064.95,1060.15,1509.55,1226.62
2023-10-27,1067.57,1068.21,1538.78,1238.28
2023-10-30,1047.63,1043.37,1485.14,1213.7
2023-10-31,1039.38,1028.02,1444.3,1179.34
2023-11-01,1051.65,1043.88,1481.21,1191.37
2023-11-02,1087.5,1083.52,1549.41,1242.51
2023-11-03,1086.19,1084.21,1556.58,1245.22
2023-11-06,1103.52,1099.89,1576.73,1252.78
2023-11-07,1092.71,1089.81,1563.12,1246.32
2023-11-08,1129.95,1130.14,1632.73,1289.86
2023-11-09,1122.95,1128.67,1644.59,1304.64
2023-11-10,1109.05,1117.66,1637.26,1296.43
2023-11-13,1106.72,1118.08,1648.15,1294.31
2023-11-14,1119.28,1130.99,1668.39,1307.72
2023-11-15,1131.9,1141.07,1673.71,1320.74
2023-11-16,1132.6,1145.23,1688.98,1334.22
2023-11-17,1103.53,1120.71,1662.82,1326.94
2023-11-20,1102.85,1122.67,1671.59,1339.36
2023-11-21,1108.6,1130.54,1690.21,1348.34
2023-11-22,1109.8,1135.55,1708.19,1361.9
2023-11-23,1082.68,1104.02,1646.65,1328.6
2023-11-24,1087.34,1110.88,1667.18,1326.47
2023-11-27,1078.42,1099.2,1639.47,1317.61
2023-11-28,1088.51,1108.21,1649.21,1326.46
2023-11-29,1093.16,1115.91,1670.4,1336.48
2023-11-30,1081.7,1107.51,1665.57,1337.31
2023-12-01,1090.39,1116.16,1678.6,1344.87
2023-12-04,1107.16,1137.77,1724.05,1377.41
2023-12-05,1100.42,1131.91,1718.67,1370.43
2023-12-06,1109.27,1143.56,1743.52,1389.32
2023-12-07,1111.35,1140.97,1723.93,1384.98
2023-12-08,1114.89,1142.69,1723.51,1375.8
2023-12-11,1117.34,1143.06,1719.18,1368.63
2023-12-12,1121.21,1146.18,1720.72,1373.33
2023-12-13,1106.83,1130.93,1695.22,1357.36
2023-12-14,1104.49,1125.56,1677.62,1349.08
2023-12-15,1097.4,1120.0,1672.85,1349.47
2023-12-18,1084.67,1109.65,1664.83,1342.05
2023-12-19,1091.87,1116.4,1674.44,1345.17
2023-12-20,1097.01,1121.8,1682.4,1353.66
2023-12-21,1097.43,1123.53,1689.2,1356.33
2023-12-22,1097.45,1123.28,1688.62,1353.75
2023-12-25,1111.86,1137.67,1710.75,1365.58
2023-12-26,1115.52,1141.58,1718.56,1365.71
2023-12-27,1115.94,1141.94,1718.71,1366.77
2023-12-28,1128.51,1150.96,1722.06,1368.29
2023-12-29,1131.46,1154.49,1729.44,1371.45
2024-01-02,1131.64,1153.09,1721.91,1369.98
2024-01-03,1144.85,1166.13,1738.12,1391.46
2024-01-04,1156.37,1174.04,1739.09,1393.93
2024-01-05,1161.14,1177.68,1741.27,1395.36
2024-01-08,1163.52,1181.07,1747.76,1405.48
2024-01-09,1160.21,1178.17,1744.78,1402.79
2024-01-10,1162.68,1177.05,1734.03,1390.79
2024-01-11,1163.56,1179.67,1745.05,1389.87
2024-01-12,1163.66,1174.91,1725.78,1370.16
2024-01-15,1161.3,1170.03,1710.66,1362.4
2024-01-16,1170.19,1181.23,1735.43,1373.18
2024-01-17,1166.61,1180.02,1739.54,1379.35
2024-01-18,1173.91,1187.0,1749.91,1382.78
2024-01-19,1185.23,1194.81,1751.63,1383.46
2024-01-22,1189.56,1198.13,1754.52,1382.07
2024-01-23,1183.85,1193.84,1751.93,1381.39
2024-01-24,1179.45,1189.61,1746.85,1375.17
2024-01-25,1177.52,1188.76,1749.08,1375.12
2024-01-26,1182.82,1193.83,1756.22,1378.87
2024-01-29,1179.17,1191.76,1757.43,1380.55
2024-01-30,1181.71,1197.05,1773.08,1391.37
2024-01-31,1166.33,1182.55,1753.54,1380.01
2024-02-01,1173.35,1190.36,1766.45,1392.48
2024-02-02,1174.76,1191.37,1766.72,1392.95
2024-02-05,1197.36,1207.98,1775.21,1396.07
2024-02-06,1199.17,1210.88,1782.56,1401.1
2024-02-07,1212.7,1222.25,1792.96,1409.79
2024-02-15,1217.12,1228.57,1808.02,1418.51
2024-02-16,1224.54,1234.0,1808.6,1426.9
2024-02-19,1240.2,1244.8,1811.93,1425.28
2024-02-20,1241.65,1246.62,1814.46,1431.88
2024-02-21,1242.08,1248.08,1819.38,1435.85
2024-02-22,1239.9,1246.13,1814.86,1442.31
2024-02-23,1223.09,1226.44,1777.62,1416.93
2024-02-26,1233.31,1239.52,1805.84,1432.75
2024-02-27,1247.91,1254.09,1826.61,1449.83
2024-02-28,1265.35,1266.86,1832.14,1454.92
2024-02-29,1265.75,1268.79,1841.92,1450.8
2024-03-01,1267.07,1275.47,1868.17,1463.04
2024-03-04,1268.53,1278.95,1879.47,1468.79
2024-03-05,1280.17,1289.67,1893.1,1476.6
2024-03-06,1271.07,1278.96,1871.44,1467.2
2024-03-07,1276.56,1286.75,1891.2,1473.31
2024-03-08,1250.2,1263.51,1863.38,1463.11
2024-03-11,1235.12,1250.57,1850.02,1454.66
2024-03-12,1242.23,1257.41,1859.16,1461.96
2024-03-13,1272.28,1288.32,1908.92,1489.3
2024-03-14,1260.32,1280.72,1906.03,1503.16
2024-03-15,1256.42,1278.63,1905.53,1513.0
2024-03-18,1235.74,1257.07,1871.36,1488.69
2024-03-19,1234.74,1255.69,1868.05,1487.36
2024-03-20,1259.06,1278.28,1899.69,1496.5
2024-03-21,1281.57,1298.02,1921.0,1511.94
2024-03-22,1284.14,1301.41,1930.7,1508.69
2024-03-25,1270.0,1287.14,1907.75,1499.04
2024-03-26,1286.23,1303.77,1934.36,1513.72
2024-03-27,1288.77,1307.15,1939.39,1526.77
2024-03-28,1303.2,1318.41,1947.6,1530.66
2024-03-29,1296.9,1312.81,1941.62,1525.14
2024-04-01,1292.62,1308.85,1935.7,1524.97
2024-04-02,1292.3,1312.82,1954.98,1532.27
2024-04-03,1274.27,1295.51,1930.05,1520.69
2024-04-04,1267.65,1288.16,1917.81,1509.32
2024-04-05,1257.78,1274.47,1887.81,1484.96
2024-04-08,1254.72,1268.32,1871.53,1467.71
2024-04-09,1266.92,1283.59,1905.7,1478.9
2024-04-10,1263.82,1279.77,1898.16,1473.12
2024-04-11,1262.86,1279.03,1898.06,1471.53
2024-04-12,1284.74,1300.27,1929.86,1484.38
2024-04-15,1227.9,1236.7,1815.4,1412.19
2024-04-16,1232.7,1237.01,1804.73,1398.8
2024-04-17,1210.74,1215.58,1772.5,1385.08
2024-04-19,1194.03,1195.08,1731.28,1357.83
2024-04-22,1206.64,1212.59,1773.22,1377.01
2024-04-23,1200.37,1203.3,1751.24,1361.05
2024-04-24,1232.17,1238.18,1813.49,1395.41
2024-04-25,1233.72,1237.49,1806.27,1390.21
2024-04-26,1240.5,1243.09,1811.13,1393.9
2024-05-02,1247.21,1249.43,1819.54,1399.45
2024-05-03,1255.62,1255.27,1823.02,1393.34
2024-05-06,1274.62,1276.65,1859.44,1426.35
2024-05-07,1284.85,1285.65,1868.95,1434.31
2024-05-08,1284.85,1287.6,1875.88,1445.05
2024-05-09,1281.47,1283.72,1868.55,1440.71
2024-05-10,1277.47,1282.26,1872.85,1446.52
2024-05-13,1272.53,1278.61,1868.58,1454.09
2024-05-14,1277.31,1282.6,1872.77,1454.8
2024-05-15,1289.97,1296.0,1894.37,1470.8
2024-05-16,1308.27,1313.43,1921.05,1475.26
2024-05-17,1310.15,1320.57,1948.33,1485.59
2024-05-20,1312.55,1323.98,1953.17,1501.68
2024-05-21,1308.62,1323.32,1959.51,1513.84
2024-05-22,1291.46,1311.18,1955.85,1510.16
2024-05-23,1304.76,1324.36,1975.63,1521.06
2024-05-24,1283.46,1300.14,1930.72,1494.21
2024-05-27,1284.88,1303.83,1942.49,1502.43
2024-05-28,1299.75,1321.1,1975.35,1522.51
2024-05-29,1284.02,1311.67,1977.06,1531.69
2024-05-30,1279.29,1308.1,1973.41,1535.96
2024-05-31,1275.97,1306.29,1975.75,1534.33
2024-06-03,1297.78,1326.65,2003.41,1546.67
2024-06-04,1300.99,1328.48,2001.27,1549.39
2024-06-05,1299.66,1326.17,1992.96,1552.69
2024-06-06,1302.28,1327.45,1989.43,1557.39
2024-06-07,1308.03,1332.72,1995.55,1563.03
2024-06-10,1311.1,1336.99,2002.18,1580.29
2024-06-11,1308.3,1332.3,1989.17,1574.83
2024-06-12,1331.81,1352.52,2011.85,1582.34
2024-06-13,1333.85,1355.29,2019.23,1582.07
2024-06-14,1316.46,1334.0,1979.73,1542.91
2024-06-17,1309.7,1328.7,1975.26,1542.68
2024-06-18,1309.89,1331.17,1983.57,1555.5
2024-06-19,1314.22,1333.47,1980.16,1558.01
2024-06-20,1322.36,1338.01,1976.55,1556.98
2024-06-21,1319.93,1337.95,1983.46,1560.13
2024-06-24,1289.85,1305.74,1932.67,1513.18
2024-06-25,1288.8,1308.32,1946.38,1523.49
2024-06-26,1291.3,1311.36,1951.31,1531.54
2024-06-27,1289.03,1309.26,1948.63,1529.88
2024-06-28,1278.32,1295.31,1921.44,1500.75
2024-07-01,1285.48,1302.1,1929.04,1511.9
2024-07-02,1296.06,1315.8,1961.52,1519.46
2024-07-03,1305.5,1324.45,1972.58,1525.06
2024-07-04,1310.63,1330.09,1982.23,1532.19
2024-07-05,1316.18,1335.16,1988.6,1535.77
2024-07-08,1315.83,1336.03,1990.47,1548.94
2024-07-09,1321.78,1344.62,2009.87,1564.87
2024-07-10,1310.91,1334.57,1996.82,1557.84
2024-07-11,1306.22,1332.08,1998.71,1561.56
2024-07-12,1301.81,1327.44,1991.01,1556.94
2024-07-15,1297.82,1324.86,1989.18,1563.87
2024-07-16,1303.3,1327.28,1983.57,1562.98
2024-07-17,1305.37,1317.62,1942.59,1510.13
2024-07-18,1306.38,1322.39,1958.18,1528.81
2024-07-19,1302.32,1315.21,1941.19,1507.47
2024-07-22,1299.31,1305.34,1911.28,1471.28
2024-07-23,1278.67,1282.58,1872.83,1440.13
2024-07-24,1280.51,1289.0,1894.25,1458.11
2024-07-25,1272.18,1281.61,1884.95,1455.91
2024-07-26,1281.84,1290.35,1894.87,1464.58
2024-07-29,1285.73,1294.54,1901.12,1472.17
2024-07-30,1287.82,1292.53,1885.03,1468.46
2024-07-31,1299.09,1298.41,1880.39,1458.97
2024-08-01,1272.0,1267.88,1829.1,1409.53
2024-08-02,1281.01,1278.47,1848.4,1425.71
2024-08-05,1232.11,1224.45,1755.24,1359.84
2024-08-06,1252.81,1248.85,1802.46,1386.12
2024-08-07,1253.58,1251.28,1809.8,1389.95
2024-08-08,1243.31,1242.07,1798.06,1383.78
2024-08-09,1264.84,1262.92,1825.49,1400.87
2024-08-12,1271.44,1271.48,1842.57,1408.98
2024-08-13,1268.72,1268.71,1837.28,1408.95
2024-08-14,1270.38,1267.39,1827.87,1401.37
2024-08-15,1265.32,1261.9,1819.46,1390.74
2024-08-16,1291.68,1295.33,1889.36,1432.44
2024-08-19,1299.04,1305.03,1912.39,1439.33
2024-08-20,1305.25,1313.97,1933.98,1450.32
2024-08-21,1317.69,1324.21,1943.53,1453.12
2024-08-22,1318.57,1324.48,1941.72,1453.18
2024-08-23,1321.15,1326.14,1943.49,1450.41
2024-08-26,1318.6,1321.63,1931.77,1445.15
2024-08-27,1322.28,1322.36,1924.37,1441.28
2024-08-28,1323.54,1323.3,1925.53,1437.47
2024-08-29,1326.67,1323.42,1917.62,1431.73
2024-08-30,1331.52,1327.54,1921.9,1432.87
2024-09-04,1317.71,1316.0,1911.23,1426.11
2024-09-05,1309.05,1306.86,1896.45,1419.85
2024-09-06,1315.39,1311.38,1898.09,1418.84
2024-09-09,1307.15,1304.62,1892.79,1412.36
2024-09-10,1294.06,1292.23,1875.83,1401.64
2024-09-11,1293.88,1290.53,1868.36,1398.73
2024-09-12,1297.61,1292.95,1867.1,1400.11
2024-09-13,1294.3,1291.81,1871.01,1401.35
2024-09-16,1281.37,1278.94,1851.85,1391.14
2024-09-17,1303.65,1299.68,1880.68,1402.55
2024-09-18,1310.94,1306.05,1886.64,1408.66
2024-09-19,1318.41,1313.11,1895.63,1416.83
2024-09-20,1326.0,1318.82,1900.31,1415.65
2024-09-23,1321.12,1314.28,1894.6,1412.63
2024-09-24,1330.87,1323.88,1909.99,1417.79
2024-09-25,1344.07,1337.02,1931.3,1427.31
2024-09-26,1350.85,1342.87,1939.71,1426.52
2024-09-27,1352.57,1343.99,1940.45,1424.75
2024-09-30,1352.56,1344.59,1943.23,1425.53
2024-10-01,1358.88,1349.85,1945.8,1436.11
2024-10-02,1354.51,1343.57,1930.96,1428.23
2024-10-03,1346.46,1333.04,1909.79,1410.62
2024-10-04,1336.21,1324.52,1901.93,1400.73
2024-10-07,1335.48,1325.97,1910.42,1403.48
2024-10-08,1339.05,1330.22,1918.22,1407.67
2024-10-09,1351.97,1341.97,1932.93,1414.8
2024-10-10,1360.58,1346.55,1924.62,1412.78
2024-10-11,1362.5,1348.66,1928.8,1421.28
2024-10-14,1358.76,1342.75,1913.89,1417.93
2024-10-15,1356.09,1336.44,1894.31,1407.88
2024-10-16,1354.1,1333.24,1884.93,1410.0
2024-10-17,1362.89,1343.47,1905.87,1416.28
2024-10-18,1362.69,1342.09,1900.75,1411.42
2024-10-21,1358.03,1336.81,1893.87,1399.03
2024-10-22,1348.92,1328.55,1884.5,1395.43
2024-10-23,1349.72,1331.49,1894.09,1400.87
2024-10-24,1329.62,1314.79,1876.3,1390.58
2024-10-25,1325.54,1311.0,1870.11,1390.61
2024-10-28,1328.33,1314.25,1874.86,1397.58
2024-10-29,1335.76,1321.86,1887.1,1404.63
2024-10-30,1333.85,1320.39,1885.01,1404.88
2024-10-31,1338.6,1324.21,1888.57,1406.16
2024-11-01,1325.62,1311.62,1869.7,1398.25
2024-11-04,1312.64,1299.68,1854.46,1391.42
2024-11-05,1313.35,1300.83,1858.44,1390.26
2024-11-06,1329.56,1318.04,1886.8,1408.9
2024-11-07,1326.65,1316.75,1887.67,1413.62
2024-11-08,1317.34,1309.43,1880.95,1411.25
2024-11-11,1310.46,1304.8,1876.8,1415.84
2024-11-12,1301.95,1298.22,1873.73,1408.81
2024-11-13,1304.04,1299.67,1875.06,1403.8
2024-11-14,1286.65,1282.33,1846.95,1395.45
2024-11-15,1271.22,1266.73,1823.29,1379.2
2024-11-18,1270.23,1266.33,1823.03,1383.74
2024-11-19,1259.08,1251.58,1793.94,1360.23
2024-11-20,1271.73,1265.06,1817.57,1367.83
2024-11-21,1286.67,1278.45,1834.63,1376.52
2024-11-22,1286.07,1276.54,1826.35,1375.45
2024-11-25,1291.94,1282.84,1837.57,1382.28
2024-11-26,1299.22,1290.74,1850.2,1393.14
2024-11-27,1301.06,1292.38,1849.74,1392.14
2024-11-28,1301.52,1292.99,1849.97,1396.96
2024-11-29,1311.26,1301.88,1858.33,1403.08
2024-12-02,1308.83,1301.87,1865.14,1406.54
2024-12-03,1309.18,1302.84,1866.42,1405.02
2024-12-04,1297.81,1291.71,1848.82,1402.34
2024-12-05,1337.55,1328.08,1895.16,1427.51
2024-12-06,1337.28,1329.2,1899.98,1428.2
2024-12-09,1336.18,1330.99,1909.84,1443.91
2024-12-10,1335.85,1330.55,1906.92,1444.24
2024-12-11,1336.48,1329.9,1901.63,1443.84
2024-12-12,1335.55,1328.41,1899.38,1438.86
2024-12-13,1331.58,1322.99,1887.77,1429.49
2024-12-16,1331.82,1324.2,1893.29,1427.82
2024-12-17,1327.63,1321.18,1891.87,1430.29
2024-12-18,1329.83,1325.81,1903.51,1442.67
2024-12-19,1314.16,1312.28,1887.7,1435.86
2024-12-20,1317.77,1314.62,1883.39,1448.64
2024-12-23,1323.02,1320.81,1894.56,1459.03
2024-12-24,1323.27,1320.34,1890.58,1460.18
2024-12-25,1342.48,1336.66,1909.35,1465.59
2024-12-26,1342.68,1334.63,1899.16,1467.37
2024-12-27,1346.84,1339.34,1907.9,1463.87
2024-12-30,1347.35,1339.28,1906.45,1456.99
2024-12-31,1344.75,1336.36,1900.74,1451.02
2025-01-02,1343.2,1335.47,1900.09,1455.9
2025-01-03,1320.58,1314.04,1871.89,1439.33
2025-01-06,1313.04,1302.77,1846.13,1414.84
2025-01-07,1315.28,1301.85,1836.21,1405.18
2025-01-08,1316.63,1306.07,1850.8,1416.44
2025-01-09,1310.8,1300.32,1842.46,1409.28
2025-01-10,1293.23,1282.01,1812.67,1391.42
2025-01-13,1298.34,1288.88,1828.13,1398.07
2025-01-14,1289.23,1280.48,1817.29,1394.28
2025-01-15,1297.64,1290.31,1834.41,1412.26
2025-01-16,1303.25,1296.77,1846.69,1415.99
2025-01-17,1313.48,1306.65,1858.03,1428.34
2025-01-20,1316.95,1308.12,1855.49,1424.08
2025-01-21,1314.81,1305.92,1852.98,1416.96
2025-01-22,1309.72,1303.2,1855.15,1409.72
2025-01-23,1332.54,1326.58,1891.25,1420.82
2025-01-24,1337.59,1333.1,1907.77,1421.26
2025-02-03,1315.46,1315.33,1896.72,1424.98
2025-02-04,1327.21,1328.73,1921.32,1444.39
2025-02-05,1331.35,1334.02,1931.54,1456.73
2025-02-06,1336.59,1337.26,1929.0,1460.29
2025-02-07,1340.8,1339.63,1926.28,1463.06
2025-02-10,1330.88,1326.56,1899.03,1447.61
2025-02-11,1338.4,1334.52,1909.93,1454.96
2025-02-12,1335.68,1333.3,1912.35,1458.68
2025-02-13,1337.78,1335.87,1918.01,1467.57
2025-02-14,1340.52,1339.86,1925.78,1475.43
2025-02-17,1334.01,1337.11,1933.18,1483.14
2025-02-18,1337.39,1341.03,1941.04,1487.03
2025-02-19,1344.64,1352.18,1970.77,1504.43
2025-02-20,1349.45,1355.6,1972.81,1505.79
2025-02-21,1353.73,1357.46,1968.25,1506.81
2025-02-24,1364.52,1366.26,1979.06,1507.64
2025-02-25,1360.56,1363.86,1980.01,1512.78
2025-02-26,1360.56,1364.84,1982.03,1514.47
2025-02-27,1363.62,1369.56,1994.24,1525.02
