"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"23/10/2017","790.51","795.26","796.49","788.26","175.70K","-0.84%"
"20/10/2017","797.24","801.65","804.56","796.93","157.41K","-0.55%"
"19/10/2017","801.68","802.01","804.78","799.86","131.93K","0.05%"
"18/10/2017","801.31","804.95","806.64","800.39","160.68K","-0.37%"
"17/10/2017","804.29","799.78","804.29","799.78","148.32K","0.59%"
"16/10/2017","799.61","802.55","804.84","799.58","131.79K","-0.37%"
"13/10/2017","802.56","796.81","802.56","796.51","126.46K","0.58%"
"12/10/2017","797.97","796.63","800.38","795.87","122.21K","0.26%"
"11/10/2017","795.90","794.73","798.75","793.98","137.26K","0.15%"
"10/10/2017","794.69","790.00","794.69","789.22","123.70K","0.49%"
"09/10/2017","790.81","791.49","791.79","788.26","117.54K","0.16%"
"06/10/2017","789.58","787.55","790.04","786.35","109.26K","0.29%"
"05/10/2017","787.28","788.02","790.90","787.28","120.68K","0.11%"
"04/10/2017","786.41","777.82","786.41","777.82","90.69K","1.03%"
"03/10/2017","778.38","782.44","783.30","775.39","135.47K","-0.49%"
"02/10/2017","782.21","786.14","788.05","781.97","91.25K","-0.42%"
"29/09/2017","785.48","784.07","788.29","784.07","111.20K","0.19%"
"28/09/2017","783.96","783.85","789.40","783.36","146.43K","0.02%"
"27/09/2017","783.82","784.63","787.00","783.82","128.58K","-0.37%"
"26/09/2017","786.72","786.59","786.72","781.97","142.51K","0.13%"
"25/09/2017","785.68","786.25","787.24","783.37","112.16K","-0.04%"
"22/09/2017","785.97","783.48","787.27","783.30","135.83K","0.34%"
"21/09/2017","783.34","786.25","786.63","782.66","118.39K","-0.29%"
"20/09/2017","785.65","787.75","787.94","784.45","117.11K","-0.12%"
"19/09/2017","786.58","787.86","790.94","786.58","144.13K","-0.11%"
"18/09/2017","787.47","785.45","789.11","784.22","145.77K","0.52%"
"15/09/2017","783.36","780.25","783.60","779.04","126.37K","0.07%"
"14/09/2017","782.80","780.95","785.46","780.95","124.28K","0.33%"
"13/09/2017","780.21","778.18","780.34","776.99","122.16K","0.61%"
"12/09/2017","775.45","770.57","775.85","769.74","116.26K","0.44%"
"11/09/2017","772.04","777.88","780.81","772.04","125.24K","-0.74%"
"08/09/2017","777.80","775.30","779.53","775.03","108.78K","0.47%"
"07/09/2017","774.15","772.34","775.37","771.69","126.68K","0.24%"
"06/09/2017","772.32","772.97","773.49","769.72","126.43K","-0.12%"
"05/09/2017","773.22","772.59","775.01","769.66","135.31K","0.22%"
"01/09/2017","771.56","768.44","771.91","768.12","112.51K","0.54%"
"31/08/2017","767.45","765.08","769.77","764.37","170.03K","0.41%"
"30/08/2017","764.35","757.72","764.35","757.25","177.71K","1.00%"
"29/08/2017","756.76","759.19","760.44","756.71","230.77K","-0.35%"
"28/08/2017","759.41","754.37","759.41","752.46","212.24K","0.78%"
"25/08/2017","753.54","750.24","753.54","750.10","201.40K","0.40%"
"24/08/2017","750.57","746.92","752.33","745.83","192.05K","0.52%"
"23/08/2017","746.72","743.95","746.72","741.51","137.60K","0.46%"
"22/08/2017","743.28","748.44","748.53","742.06","125.44K","-0.72%"
"21/08/2017","748.69","749.32","750.83","747.82","135.13K","-0.11%"
"18/08/2017","749.55","744.29","750.79","743.68","141.55K","0.16%"
"17/08/2017","748.33","755.26","755.69","748.33","140.79K","-0.92%"
"16/08/2017","755.26","753.14","755.26","749.25","127.63K","0.28%"
"15/08/2017","753.15","758.67","758.87","752.21","121.87K","-0.61%"
"14/08/2017","757.79","751.14","757.79","751.14","132.46K","0.79%"
"11/08/2017","751.87","750.22","753.17","747.03","136.41K","0.07%"
"10/08/2017","751.38","747.04","753.77","747.04","150.54K","0.06%"
"09/08/2017","750.95","764.42","764.42","750.69","254.51K","-2.03%"
"08/08/2017","766.51","773.04","773.06","765.72","181.16K","-0.63%"
"07/08/2017","771.38","770.68","773.84","769.71","180.29K","0.27%"
"04/08/2017","769.28","765.94","769.37","765.94","154.17K","0.45%"
"03/08/2017","765.81","763.28","768.91","763.28","164.30K","0.34%"
"02/08/2017","763.19","761.63","766.18","758.40","167.82K","-0.27%"
"01/08/2017","765.27","764.10","766.74","764.10","176.34K","0.10%"
"31/07/2017","764.52","759.43","764.52","758.44","222.47K","0.60%"
"28/07/2017","759.97","754.14","759.97","753.64","154.20K","0.74%"
"27/07/2017","754.42","755.49","757.82","753.40","170.95K","-0.23%"
"26/07/2017","756.15","748.61","756.15","746.85","171.14K","1.28%"
"25/07/2017","746.59","737.83","746.59","737.83","122.92K","0.99%"
"24/07/2017","739.25","738.69","741.08","734.51","127.65K","-0.14%"
"21/07/2017","740.31","748.05","750.28","740.31","134.07K","-0.96%"
"20/07/2017","747.47","747.49","747.58","743.28","135.89K","-0.19%"
"19/07/2017","748.88","753.53","754.35","748.88","160.01K","-0.15%"
"18/07/2017","749.98","749.58","752.68","744.63","142.29K","-0.70%"
"17/07/2017","755.28","766.45","766.76","751.29","191.80K","-1.54%"
"14/07/2017","767.13","768.97","770.58","766.10","138.29K","-0.09%"
"13/07/2017","767.83","766.63","767.83","763.42","156.94K","0.46%"
"12/07/2017","764.33","762.05","764.90","758.22","136.06K","0.76%"
"11/07/2017","758.53","754.95","758.53","749.23","149.86K","0.44%"
"10/07/2017","755.20","766.26","766.26","753.07","167.66K","-1.41%"
"07/07/2017","766.00","775.17","775.30","766.00","198.61K","-1.00%"
"06/07/2017","773.77","772.82","774.80","772.05","180.87K","0.50%"
"05/07/2017","769.93","768.13","769.93","765.46","158.99K","0.32%"
"04/07/2017","767.47","769.42","770.06","764.53","153.57K","-0.24%"
"03/07/2017","769.34","769.28","772.52","769.28","149.00K","0.03%"
"30/06/2017","769.11","767.76","769.56","767.46","141.89K","0.48%"
"29/06/2017","765.45","763.87","767.22","763.87","151.01K","0.49%"
"28/06/2017","761.68","758.76","761.68","756.25","134.01K","0.32%"
"27/06/2017","759.25","766.24","766.24","758.51","181.76K","-0.79%"
"26/06/2017","765.29","764.49","766.75","763.17","178.98K","0.32%"
"23/06/2017","762.86","760.64","763.23","757.10","174.37K","0.26%"
"22/06/2017","760.88","760.95","763.01","759.71","154.37K","0.04%"
"21/06/2017","760.60","758.85","760.60","751.49","155.09K","0.10%"
"20/06/2017","759.84","760.21","761.59","757.60","135.83K","0.22%"
"19/06/2017","758.20","754.33","758.20","754.21","144.14K","0.96%"
"16/06/2017","750.98","751.36","751.47","749.18","165.84K","0.43%"
"15/06/2017","747.75","747.23","750.20","745.46","138.40K","0.21%"
"14/06/2017","746.22","746.20","748.85","744.95","143.78K","0.28%"
"13/06/2017","744.17","740.51","744.17","738.45","131.09K","0.48%"
"12/06/2017","740.61","743.15","744.58","739.09","134.58K","-0.31%"
"09/06/2017","742.88","742.23","746.11","742.03","137.03K","0.16%"
"08/06/2017","741.72","742.08","743.78","738.41","145.18K","0.04%"
"07/06/2017","741.46","740.22","743.29","739.54","156.81K","0.55%"
"06/06/2017","737.38","729.87","737.38","729.87","144.23K","1.15%"
"05/06/2017","728.97","727.09","731.40","727.09","122.99K","0.34%"
"02/06/2017","726.52","726.82","727.36","723.06","119.50K","0.05%"
"01/06/2017","726.17","720.71","726.17","720.71","108.26K","0.80%"
"31/05/2017","720.42","720.09","725.81","716.98","142.10K","0.14%"
"30/05/2017","719.40","730.20","730.82","719.40","200.15K","-1.45%"
"29/05/2017","729.95","731.42","732.91","729.95","182.99K","0.27%"
"26/05/2017","728.00","725.53","728.00","725.34","138.03K","0.40%"
"25/05/2017","725.13","725.17","729.57","724.38","160.60K","0.02%"
"24/05/2017","724.95","719.07","725.95","719.05","167.49K","1.12%"
"23/05/2017","716.90","719.71","721.36","716.30","230.28K","-0.28%"
"22/05/2017","718.92","717.18","723.56","717.18","198.53K","0.82%"
"19/05/2017","713.07","708.60","713.27","708.12","169.37K","0.77%"
"18/05/2017","707.64","707.00","713.15","706.90","174.16K","-0.27%"
"17/05/2017","709.53","705.92","710.01","703.55","156.07K","0.50%"
"16/05/2017","705.98","709.99","711.45","705.98","229.91K","-0.37%"
"15/05/2017","708.61","703.61","709.54","703.61","190.38K","0.78%"
"12/05/2017","703.11","702.13","704.89","702.13","139.62K","0.20%"
"11/05/2017","701.69","702.49","703.27","700.52","143.80K","0.08%"
"10/05/2017","701.13","700.43","706.02","700.43","170.94K","0.22%"
"09/05/2017","699.57","692.80","699.57","692.80","180.49K","0.97%"
"08/05/2017","692.83","693.28","694.79","691.64","163.22K","-0.03%"
"05/05/2017","693.01","692.39","694.32","692.16","153.35K","0.07%"
"04/05/2017","692.53","690.76","694.93","690.07","167.65K","0.25%"
"03/05/2017","690.77","688.04","690.77","687.08","142.52K","0.54%"
"28/04/2017","687.03","685.03","688.66","683.44","147.61K","-0.02%"
"27/04/2017","687.18","680.19","687.35","680.19","136.57K","1.06%"
"26/04/2017","679.98","675.65","679.98","675.57","108.48K","0.74%"
"25/04/2017","674.99","674.15","676.31","672.67","91.67K","0.22%"
"24/04/2017","673.51","676.81","678.07","673.51","98.30K","-0.62%"
"21/04/2017","677.70","679.32","681.02","676.49","104.36K","-0.08%"
"20/04/2017","678.24","683.97","683.97","678.24","105.90K","-0.66%"
"19/04/2017","682.76","678.21","682.76","678.21","124.13K","0.76%"
"18/04/2017","677.64","672.19","677.64","667.45","132.60K","0.86%"
"17/04/2017","671.87","681.64","684.67","671.87","130.67K","-1.25%"
"14/04/2017","680.37","687.55","687.55","676.46","161.79K","-1.20%"
"13/04/2017","688.63","691.46","693.22","688.63","147.57K","-0.39%"
"12/04/2017","691.36","696.66","697.68","689.43","187.23K","-0.72%"
"11/04/2017","696.36","694.88","697.54","694.88","178.28K","0.23%"
"10/04/2017","694.77","694.81","696.50","694.14","122.21K","0.12%"
"07/04/2017","693.94","686.68","693.96","684.83","170.43K","0.62%"
"05/04/2017","689.68","694.60","695.39","689.62","179.24K","-0.79%"
"04/04/2017","695.17","695.76","697.16","694.44","164.47K","0.24%"
"03/04/2017","693.53","690.70","693.77","690.70","157.55K","0.45%"
"31/03/2017","690.42","691.49","693.44","690.28","169.16K","0.03%"
"30/03/2017","690.22","689.18","693.28","689.18","158.81K","0.42%"
"29/03/2017","687.36","685.65","687.36","683.59","150.66K","0.32%"
"28/03/2017","685.14","689.69","690.65","684.22","169.46K","-0.57%"
"27/03/2017","689.05","688.01","690.41","687.15","186.42K","0.28%"
"24/03/2017","687.12","688.31","691.41","685.70","186.49K","0.18%"
"23/03/2017","685.90","676.84","685.90","676.84","159.21K","1.28%"
"22/03/2017","677.25","680.34","685.55","677.25","236.22K","-0.48%"
"21/03/2017","680.54","679.08","682.04","678.47","186.87K","0.33%"
"20/03/2017","678.33","675.63","680.55","675.63","139.88K","0.93%"
"17/03/2017","672.07","673.36","675.04","672.07","221.05K","0.01%"
"16/03/2017","672.03","667.36","672.03","667.36","146.11K","0.73%"
"15/03/2017","667.19","668.76","669.82","666.76","115.16K","-0.09%"
"14/03/2017","667.81","665.65","669.34","665.61","111.16K","0.38%"
"13/03/2017","665.30","666.07","666.51","662.71","112.96K","-0.09%"
"10/03/2017","665.88","666.78","669.36","665.88","170.33K","-0.09%"
"09/03/2017","666.51","666.16","668.83","665.72","167.03K","0.08%"
"08/03/2017","665.98","663.12","668.19","662.53","143.62K","0.39%"
"07/03/2017","663.38","660.90","663.38","660.36","161.45K","0.31%"
"06/03/2017","661.31","659.08","663.15","659.08","139.87K","0.42%"
"03/03/2017","658.53","656.44","659.21","652.85","142.70K","0.32%"
"02/03/2017","656.43","658.45","661.89","656.43","148.10K","-0.28%"
"01/03/2017","658.27","658.83","660.34","652.43","194.43K","-0.27%"
"28/02/2017","660.03","668.21","669.34","660.03","163.11K","-1.11%"
"27/02/2017","667.41","662.00","667.81","662.00","159.55K","0.51%"
"24/02/2017","664.01","666.71","668.51","663.70","212.87K","-0.42%"
"23/02/2017","666.83","667.47","669.51","661.86","191.47K","-0.09%"
"22/02/2017","667.46","670.53","671.44","665.49","193.36K","-0.33%"
"21/02/2017","669.66","666.26","671.96","666.26","181.16K","0.66%"
"20/02/2017","665.27","659.93","665.79","659.15","165.29K","0.50%"
"17/02/2017","661.94","660.25","661.94","658.09","138.57K","0.17%"
"16/02/2017","660.80","663.50","668.65","660.75","172.63K","-0.22%"
"15/02/2017","662.25","656.55","662.83","656.55","133.99K","0.88%"
"14/02/2017","656.49","657.46","658.45","654.11","150.93K","0.03%"
"13/02/2017","656.31","653.25","656.31","653.01","140.61K","0.68%"
"10/02/2017","651.88","651.32","652.41","650.77","115.03K","0.14%"
"09/02/2017","650.99","649.92","651.59","649.89","121.13K","0.25%"
"08/02/2017","649.36","648.61","649.36","646.91","109.50K","0.27%"
"07/02/2017","647.63","645.54","648.26","645.54","132.19K","0.37%"
"06/02/2017","645.26","644.38","645.26","641.80","104.14K","0.35%"
"03/02/2017","643.00","647.17","648.30","643.00","109.54K","-0.28%"
"02/02/2017","644.82","638.45","644.82","638.45","71.43K","1.09%"
"25/01/2017","637.84","633.75","637.84","633.05","77.04K","0.91%"
"24/01/2017","632.08","628.52","632.81","628.52","82.58K","0.59%"
"23/01/2017","628.39","628.34","630.63","628.34","66.70K","0.10%"
"20/01/2017","627.78","625.45","628.93","625.45","66.01K","0.51%"
"19/01/2017","624.62","625.82","626.74","624.62","59.81K","-0.26%"
"18/01/2017","626.25","629.38","630.53","626.25","72.62K","-0.57%"
"17/01/2017","629.85","627.85","630.06","627.85","84.33K","0.34%"
"16/01/2017","627.71","633.65","634.28","627.60","65.67K","-0.93%"
"13/01/2017","633.62","634.67","636.03","633.62","72.33K","-0.18%"
"12/01/2017","634.74","635.75","636.19","633.95","90.40K","-0.04%"
"11/01/2017","634.98","631.99","634.98","631.90","80.75K","0.52%"
"10/01/2017","631.69","631.26","633.20","631.22","70.74K","0.03%"
"09/01/2017","631.50","630.94","632.74","630.94","79.14K","0.20%"
"06/01/2017","630.25","628.45","633.64","628.34","101.04K","0.21%"
"05/01/2017","628.90","628.47","629.01","626.58","79.36K","0.18%"
"04/01/2017","627.80","626.50","628.91","625.57","81.09K","0.07%"
"03/01/2017","627.36","623.03","627.43","623.03","71.94K","0.67%"
"30/12/2016","623.19","621.52","623.28","621.21","79.23K","0.03%"
"29/12/2016","623.01","622.97","623.55","622.06","87.94K","0.41%"
"28/12/2016","620.46","621.31","622.23","618.88","82.74K","0.09%"
"27/12/2016","619.91","618.23","620.17","618.05","82.93K","0.29%"
"26/12/2016","618.11","620.19","620.41","618.08","60.34K","-0.07%"
"23/12/2016","618.56","616.77","618.56","614.10","63.25K","0.20%"
"22/12/2016","617.35","619.54","620.22","615.91","77.72K","-0.18%"
"21/12/2016","618.48","617.21","619.11","614.08","74.26K","0.27%"
"20/12/2016","616.84","622.76","622.77","616.28","84.77K","-1.06%"
"19/12/2016","623.43","622.44","625.51","622.24","96.85K","0.40%"
"16/12/2016","620.95","613.85","620.95","613.85","140.05K","1.18%"
"15/12/2016","613.70","616.53","616.70","612.50","91.58K","-0.49%"
"14/12/2016","616.71","609.29","616.71","609.29","181.77K","1.23%"
"13/12/2016","609.19","614.13","614.65","608.15","101.40K","-0.94%"
"12/12/2016","614.97","618.81","620.17","614.39","84.80K","-1.18%"
"09/12/2016","622.30","622.72","624.11","620.01","70.99K","0.06%"
"08/12/2016","621.92","621.76","622.70","619.55","81.64K","0.57%"
"07/12/2016","618.37","616.96","618.50","616.35","94.45K","-0.08%"
"06/12/2016","618.87","626.83","627.14","616.75","105.03K","-1.31%"
"05/12/2016","627.06","630.42","631.11","626.09","78.49K","-0.62%"
"02/12/2016","630.99","632.67","633.24","630.21","97.26K","-0.27%"
"01/12/2016","632.72","634.49","636.47","632.72","97.33K","-0.10%"
"30/11/2016","633.33","627.58","634.04","623.89","105.54K","0.92%"
"29/11/2016","627.56","632.39","634.23","626.01","101.30K","-0.66%"
"28/11/2016","631.75","639.90","640.05","629.06","86.75K","-1.65%"
"25/11/2016","642.34","646.92","646.92","640.30","98.07K","-0.57%"
"24/11/2016","645.99","648.20","648.55","644.37","106.55K","-0.12%"
"23/11/2016","646.76","644.62","648.29","644.55","98.22K","0.31%"
"22/11/2016","644.76","641.14","644.76","641.14","98.18K","0.53%"
"21/11/2016","641.38","640.21","641.38","638.48","85.79K","0.40%"
"18/11/2016","638.83","641.24","641.64","636.82","82.46K","-0.37%"
"17/11/2016","641.22","643.22","643.83","639.98","111.11K","-0.29%"
"16/11/2016","643.11","642.51","645.02","642.51","92.02K","0.20%"
"15/11/2016","641.85","642.02","644.38","640.06","98.19K","0.18%"
"14/11/2016","640.67","645.90","647.26","640.67","104.36K","-1.02%"
"11/11/2016","647.27","646.93","648.12","645.13","89.92K","0.04%"
"10/11/2016","647.02","645.33","647.12","644.60","97.20K","1.13%"
"09/11/2016","639.81","645.78","645.78","626.76","122.46K","-0.94%"
"08/11/2016","645.91","645.10","648.15","645.06","71.78K","0.15%"
"07/11/2016","644.92","639.29","644.92","639.22","81.89K","0.94%"
"04/11/2016","638.89","638.34","641.32","638.30","69.32K","-0.01%"
"03/11/2016","638.95","640.50","640.50","635.03","108.87K","-0.52%"
"02/11/2016","642.32","647.83","648.61","642.32","123.36K","-0.99%"
"01/11/2016","648.74","648.28","649.64","646.55","98.17K","-0.08%"
"31/10/2016","649.24","653.20","653.68","649.24","109.65K","-0.67%"
"28/10/2016","653.62","648.48","653.62","648.12","95.22K","0.66%"
"27/10/2016","649.33","646.48","649.33","645.46","76.78K","0.32%"
"26/10/2016","647.26","647.92","649.60","643.81","85.66K","-0.29%"
"25/10/2016","649.13","649.86","651.11","644.35","102.61K","-0.51%"
"24/10/2016","652.46","658.32","658.32","652.24","83.39K","-1.04%"
"21/10/2016","659.31","662.49","663.47","658.17","97.41K","-0.45%"
"20/10/2016","662.29","666.57","666.76","660.80","98.56K","-0.45%"
"19/10/2016","665.26","661.45","666.37","661.45","114.13K","0.71%"
"18/10/2016","660.58","657.57","661.01","656.34","96.38K","0.26%"
"17/10/2016","658.86","664.05","664.79","658.86","100.97K","-0.77%"
"14/10/2016","663.97","663.18","667.41","663.18","129.71K","0.02%"
"13/10/2016","663.82","658.30","663.82","656.95","110.84K","0.68%"
"12/10/2016","659.34","659.86","662.41","658.41","98.20K","0.01%"
"11/10/2016","659.25","655.37","659.25","647.55","117.68K","0.77%"
"10/10/2016","654.22","663.09","664.07","654.22","111.10K","-1.34%"
"07/10/2016","663.12","668.19","669.69","658.90","124.82K","-0.59%"
"06/10/2016","667.05","668.51","670.39","667.05","136.91K","-0.05%"
"05/10/2016","667.38","666.87","669.46","665.98","102.65K","0.26%"
"04/10/2016","665.65","666.85","669.69","661.60","106.83K","-0.24%"
"03/10/2016","667.23","671.76","673.45","665.93","104.75K","-0.63%"
"30/09/2016","671.46","672.78","673.23","668.41","98.54K","-0.32%"
"29/09/2016","673.59","674.56","676.49","671.51","104.96K","0.15%"
"28/09/2016","672.58","673.54","675.37","670.43","106.81K","-0.26%"
"27/09/2016","674.33","668.40","674.33","668.05","110.24K","0.79%"
"26/09/2016","669.02","665.80","669.41","664.79","88.10K","0.35%"
"23/09/2016","666.70","665.01","666.70","664.08","95.59K","0.28%"
"22/09/2016","664.87","661.99","667.46","661.99","104.23K","0.72%"
"21/09/2016","660.11","656.95","660.51","656.36","130.61K","0.56%"
"20/09/2016","656.44","652.51","656.44","648.74","95.71K","0.64%"
"19/09/2016","652.28","650.59","653.46","649.03","100.96K","0.93%"
"16/09/2016","646.24","647.00","650.55","646.24","178.52K","-0.51%"
"15/09/2016","649.54","648.65","652.33","647.55","98.04K","0.07%"
"14/09/2016","649.08","652.94","654.10","649.08","89.51K","-0.67%"
"13/09/2016","653.46","652.51","655.54","649.27","75.94K","-0.04%"
"12/09/2016","653.74","660.42","660.57","650.01","82.24K","-1.11%"
"09/09/2016","661.05","663.09","664.42","660.41","91.51K","0.03%"
"08/09/2016","660.84","656.41","662.54","656.28","106.86K","0.66%"
"07/09/2016","656.53","656.93","657.31","650.10","84.66K","-0.15%"
"06/09/2016","657.51","657.45","659.79","656.89","84.00K","0.14%"
"05/09/2016","656.56","660.55","661.08","653.68","99.02K","-0.50%"
"01/09/2016","659.89","663.77","663.77","656.31","83.25K","-0.54%"
"31/08/2016","663.44","660.30","664.36","659.56","89.59K","0.65%"
"30/08/2016","659.14","654.06","659.14","653.70","81.79K","0.66%"
"29/08/2016","654.82","658.52","663.31","654.82","103.00K","-0.26%"
"26/08/2016","656.53","653.33","658.34","653.33","105.70K","0.81%"
"25/08/2016","651.26","651.02","652.27","648.83","92.90K","-0.16%"
"24/08/2016","652.28","652.95","657.06","652.16","91.79K","0.00%"
"23/08/2016","652.31","645.11","652.31","644.32","87.20K","0.63%"
"22/08/2016","648.21","654.01","654.78","648.21","94.20K","-0.96%"
"19/08/2016","654.52","658.03","659.37","653.74","98.73K","-0.06%"
"18/08/2016","654.93","656.30","657.88","649.73","116.57K","0.19%"
"17/08/2016","653.69","650.59","653.69","648.39","108.04K","0.67%"
"16/08/2016","649.36","648.87","651.94","647.82","122.61K","0.23%"
"15/08/2016","647.86","642.64","647.86","641.83","111.80K","0.66%"
"12/08/2016","643.60","652.43","654.20","641.51","114.32K","-0.63%"
"11/08/2016","647.67","638.45","647.67","638.22","129.42K","1.62%"
"10/08/2016","637.32","625.38","637.32","625.38","103.58K","1.91%"
"09/08/2016","625.39","617.93","625.39","617.93","83.10K","1.12%"
"08/08/2016","618.48","617.77","620.43","613.04","81.23K","-0.02%"
"05/08/2016","618.58","619.63","620.10","613.21","116.15K","-0.61%"
"04/08/2016","622.36","626.64","632.01","622.36","100.82K","-0.61%"
"03/08/2016","626.15","627.26","628.58","623.47","85.05K","-0.62%"
"02/08/2016","630.03","637.63","637.63","627.86","132.37K","-1.97%"
"01/08/2016","642.71","649.29","649.29","640.89","86.78K","-0.77%"
"29/07/2016","647.72","651.83","652.69","647.34","109.62K","-0.71%"
"28/07/2016","652.35","648.77","652.35","646.02","112.64K","0.60%"
"27/07/2016","648.47","643.55","648.87","643.42","107.19K","0.78%"
"26/07/2016","643.42","641.90","644.62","636.90","91.48K","0.28%"
"25/07/2016","641.63","644.52","645.48","639.99","82.91K","-0.15%"
"22/07/2016","642.57","647.97","648.12","634.03","127.56K","-1.14%"
"21/07/2016","649.95","654.34","656.70","649.07","93.63K","-0.42%"
"20/07/2016","652.70","660.55","660.55","652.70","111.87K","-1.23%"
"19/07/2016","660.82","670.44","670.74","654.80","112.05K","-1.10%"
"18/07/2016","668.14","660.21","668.14","659.28","107.65K","1.19%"
"15/07/2016","660.28","661.73","663.61","655.44","103.76K","0.04%"
"14/07/2016","660.04","666.82","672.82","660.04","135.59K","-1.02%"
"13/07/2016","666.84","658.00","667.98","658.00","118.96K","1.87%"
"12/07/2016","654.63","650.51","654.63","645.84","137.38K","0.74%"
"11/07/2016","649.84","659.02","662.67","647.61","127.21K","-1.32%"
"08/07/2016","658.50","659.68","663.78","655.63","117.37K","-0.10%"
"07/07/2016","659.13","652.29","659.80","652.29","117.98K","1.62%"
"06/07/2016","648.65","644.01","649.91","641.21","103.26K","0.25%"
"05/07/2016","647.05","648.56","652.06","645.32","121.59K","0.28%"
"04/07/2016","645.23","641.30","645.64","640.87","112.67K","1.07%"
"01/07/2016","638.39","634.97","641.93","634.97","97.91K","0.82%"
"30/06/2016","633.18","634.59","638.00","632.83","89.54K","0.23%"
"29/06/2016","631.75","624.42","631.99","624.42","102.41K","1.31%"
"28/06/2016","623.56","620.84","625.49","620.46","70.26K","0.12%"
"27/06/2016","622.83","619.68","622.83","610.94","92.57K","0.08%"
"24/06/2016","622.35","632.65","632.65","599.18","232.69K","-1.74%"
"23/06/2016","633.36","629.19","634.23","629.19","98.10K","0.72%"
"22/06/2016","628.83","629.71","631.87","628.50","84.55K","-0.16%"
"21/06/2016","629.83","629.91","632.96","629.83","98.10K","0.44%"
"20/06/2016","627.09","618.86","627.17","618.86","86.82K","1.42%"
"17/06/2016","618.32","622.58","623.86","617.81","134.78K","-0.91%"
"16/06/2016","624.00","625.30","627.67","624.00","103.62K","-0.04%"
"15/06/2016","624.27","623.18","624.90","620.61","94.48K","0.16%"
"14/06/2016","623.28","618.03","623.28","616.38","82.31K","0.61%"
"13/06/2016","619.51","623.84","624.05","618.05","99.21K","-1.05%"
"10/06/2016","626.11","626.41","629.36","624.80","113.53K","-0.04%"
"09/06/2016","626.39","625.46","626.84","623.27","102.99K","0.18%"
"08/06/2016","625.29","620.95","627.94","620.95","112.41K","0.80%"
"07/06/2016","620.34","615.84","620.34","615.52","94.14K","0.95%"
"06/06/2016","614.53","616.69","618.21","612.33","99.07K","-0.35%"
"03/06/2016","616.66","616.79","617.95","615.03","104.11K","0.09%"
"02/06/2016","616.09","613.42","617.00","612.74","106.66K","0.42%"
"01/06/2016","613.50","611.65","613.82","610.45","88.31K","0.32%"
"31/05/2016","611.56","612.15","614.51","610.69","94.64K","0.21%"
"30/05/2016","610.30","606.62","610.49","606.16","93.59K","0.85%"
"27/05/2016","605.14","601.08","606.28","600.72","76.88K","0.59%"
"26/05/2016","601.59","607.33","609.15","601.58","84.27K","-0.92%"
"25/05/2016","607.17","608.50","611.27","607.17","87.34K","-0.17%"
"24/05/2016","608.23","609.43","609.89","605.79","84.35K","0.15%"
"23/05/2016","607.30","608.91","609.60","605.64","67.74K","-0.09%"
"20/05/2016","607.87","611.35","613.09","607.51","76.76K","-0.50%"
"19/05/2016","610.95","612.92","614.23","609.68","99.49K","-0.27%"
"18/05/2016","612.63","614.69","615.86","612.19","98.71K","-0.04%"
"17/05/2016","612.85","610.13","614.39","608.67","104.92K","0.93%"
"16/05/2016","607.23","604.55","607.87","602.42","80.75K","0.64%"
"13/05/2016","603.39","605.74","607.75","602.41","95.79K","-0.32%"
"12/05/2016","605.32","606.91","608.21","605.32","76.52K","-0.01%"
"11/05/2016","605.41","600.09","605.72","599.01","93.69K","1.19%"
"10/05/2016","598.27","596.63","598.76","593.04","96.40K","-0.12%"
"09/05/2016","598.97","603.86","605.32","598.97","92.70K","-0.46%"
"06/05/2016","601.73","600.73","604.07","600.71","97.43K","0.17%"
"05/05/2016","600.73","600.68","604.57","600.58","104.10K","0.31%"
"04/05/2016","598.90","596.63","602.51","594.00","115.18K","0.25%"
"29/04/2016","597.38","592.13","598.31","591.85","97.06K","0.89%"
"28/04/2016","592.10","594.84","596.29","590.09","80.24K","-0.38%"
"27/04/2016","594.36","599.66","599.66","590.89","120.76K","-0.52%"
"26/04/2016","597.46","591.50","597.46","591.50","121.27K","0.92%"
"25/04/2016","591.99","597.05","599.77","591.99","115.77K","-0.15%"
"22/04/2016","592.88","581.89","592.88","581.46","115.29K","1.88%"
"21/04/2016","581.96","578.64","583.52","578.33","87.03K","1.01%"
"20/04/2016","576.12","576.59","579.40","573.01","99.91K","0.01%"
"19/04/2016","576.08","585.78","585.78","576.08","110.96K","-1.74%"
"15/04/2016","586.28","588.05","593.41","586.28","104.38K","-0.23%"
"14/04/2016","587.63","584.11","592.97","584.11","105.93K","0.28%"
"13/04/2016","586.00","588.53","589.99","583.50","114.87K","-0.32%"
"12/04/2016","587.88","589.07","590.83","585.47","121.99K","0.24%"
"11/04/2016","586.45","580.06","588.23","580.00","115.63K","1.43%"
"08/04/2016","578.18","576.08","579.67","574.94","99.82K","0.27%"
"07/04/2016","576.61","574.55","577.31","572.90","105.18K","0.55%"
"06/04/2016","573.47","569.00","573.47","567.78","84.98K","0.91%"
"05/04/2016","568.28","564.13","568.51","563.60","96.80K","0.68%"
"04/04/2016","564.43","566.52","569.24","562.87","95.36K","-0.42%"
"01/04/2016","566.81","569.48","570.77","566.19","100.42K","-0.66%"
"31/03/2016","570.55","574.90","577.99","570.55","128.98K","-0.97%"
